benchmark,image_id,label,prob_e6c,prob_e20,pred_e20,prob_e21,pred_e21,prob_e22,pred_e22,prob_e23,pred_e23,route_decision_win,prob_e23_pure,pred_e23_pure,route_decision_pure,complementarity_type,e20_vs_e23_transition,e21_vs_e23_transition,generator,device_family,filepath
E19 Smartphone Benchmark,e19_real_phone_091_raw,Real,0.080383,0.000160,0,0.047516,0,0.042780,0,0.042780,0,Blend,0.000160,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_091_raw.png
E19 Smartphone Benchmark,e19_real_phone_092_raw,Real,0.013023,0.003016,0,0.001661,0,0.001797,0,0.001796,0,Blend,0.003016,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_092_raw.png
E19 Smartphone Benchmark,e19_real_phone_093_raw,Real,0.003469,0.005081,0,0.111023,0,0.100429,0,0.100429,0,Blend,0.005081,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_093_raw.png
E19 Smartphone Benchmark,e19_real_phone_094_raw,Real,0.000128,0.000876,0,0.023422,0,0.021168,0,0.021167,0,Blend,0.000876,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_094_raw.png
E19 Smartphone Benchmark,e19_real_phone_095_raw,Real,0.026260,0.000573,0,0.088684,0,0.079873,0,0.079873,0,Blend,0.000573,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_095_raw.png
E19 Smartphone Benchmark,e19_real_phone_096_raw,Real,0.147095,0.001225,0,0.698242,1,0.628541,1,0.628540,1,Blend,0.698242,1,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_096_raw.png
E19 Smartphone Benchmark,e19_real_phone_097_raw,Real,0.173584,0.020447,0,0.045349,0,0.042859,0,0.042859,0,Blend,0.020447,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_097_raw.png
E19 Smartphone Benchmark,e19_real_phone_098_raw,Real,0.457275,0.034485,0,0.528320,1,0.478937,0,0.478937,0,Blend,0.528320,1,E21,E20_correct__E21_wrong,E20_correct__E23_correct,E21_wrong__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_098_raw.png
E19 Smartphone Benchmark,e19_real_phone_099_raw,Real,0.088318,0.006641,0,0.033783,0,0.031069,0,0.031069,0,Blend,0.006641,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_099_raw.png
E19 Smartphone Benchmark,e19_real_phone_100_raw,Real,0.071716,0.000525,0,0.001980,0,0.001834,0,0.001834,0,Blend,0.000525,0,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,None (Camera ISP),Samsung Galaxy (Galaxy S9),data/e19_smartphone_benchmark/real/e19_real_phone_100_raw.png
E19 Smartphone Benchmark,e19_ai_001_wa,AI,0.004314,0.923340,1,0.984863,1,0.978711,1,0.978711,1,Blend,0.923340,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_001_wa.jpeg
E19 Smartphone Benchmark,e19_ai_002_wa,AI,0.341797,0.734375,1,0.954590,1,0.932568,1,0.932569,1,Blend,0.734375,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_002_wa.jpeg
E19 Smartphone Benchmark,e19_ai_003_wa,AI,0.292969,0.027328,0,0.522949,1,0.473387,0,0.473387,0,Blend,0.522949,1,E21,E20_wrong__E21_correct,E20_wrong__E23_wrong,E21_correct__E23_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_003_wa.jpeg
E19 Smartphone Benchmark,e19_ai_004_wa,AI,0.024094,0.243042,0,0.635742,1,0.596472,1,0.596472,1,Blend,0.635742,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_004_wa.jpeg
E19 Smartphone Benchmark,e19_ai_005_wa,AI,0.020020,0.488770,0,0.953613,1,0.907129,1,0.907129,1,Blend,0.953613,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_005_wa.jpeg
E19 Smartphone Benchmark,e19_ai_006_wa,AI,0.171631,0.022110,0,0.334717,0,0.303456,0,0.303456,0,Blend,0.022110,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_006_wa.jpeg
E19 Smartphone Benchmark,e19_ai_007_wa,AI,0.024048,0.031982,0,0.633301,1,0.573169,1,0.573169,1,Blend,0.633301,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_007_wa.jpeg
E19 Smartphone Benchmark,e19_ai_008_wa,AI,0.001017,0.704590,1,0.966309,1,0.940137,1,0.940137,1,Blend,0.704590,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_008_wa.jpeg
E19 Smartphone Benchmark,e19_ai_009_wa,AI,0.009018,0.846680,1,0.966797,1,0.954785,1,0.954785,1,Blend,0.846680,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_009_wa.jpeg
E19 Smartphone Benchmark,e19_ai_010_wa,AI,0.032959,0.149048,0,0.830078,1,0.761975,1,0.761975,1,Blend,0.830078,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_010_wa.jpeg
E19 Smartphone Benchmark,e19_ai_011_wa,AI,0.024567,0.013069,0,0.543457,1,0.490418,0,0.490418,0,Blend,0.543457,1,E21,E20_wrong__E21_correct,E20_wrong__E23_wrong,E21_correct__E23_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_011_wa.jpeg
E19 Smartphone Benchmark,e19_ai_012_wa,AI,0.604004,0.187866,0,0.566406,1,0.528552,1,0.528552,1,Blend,0.566406,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_012_wa.jpeg
E19 Smartphone Benchmark,e19_ai_013_wa,AI,0.070068,0.006123,0,0.544922,1,0.491042,0,0.491042,0,Blend,0.544922,1,E21,E20_wrong__E21_correct,E20_wrong__E23_wrong,E21_correct__E23_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_013_wa.jpeg
E19 Smartphone Benchmark,e19_ai_014_wa,AI,0.042572,0.036346,0,0.505371,1,0.458469,0,0.458469,0,Blend,0.505371,1,E21,E20_wrong__E21_correct,E20_wrong__E23_wrong,E21_correct__E23_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_014_wa.jpeg
E19 Smartphone Benchmark,e19_ai_015_wa,AI,0.110291,0.417480,0,0.640625,1,0.618311,1,0.618310,1,Blend,0.640625,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_015_wa.jpeg
E19 Smartphone Benchmark,e19_ai_016_wa,AI,0.570312,0.536621,1,0.980957,1,0.936523,1,0.936523,1,Blend,0.536621,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_016_wa.jpeg
E19 Smartphone Benchmark,e19_ai_017_wa,AI,0.023819,0.572266,1,0.411621,0,0.427686,0,0.427686,0,Blend,0.411621,0,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_017_wa.jpeg
E19 Smartphone Benchmark,e19_ai_018_wa,AI,0.062561,0.074341,0,0.700684,1,0.638049,1,0.638050,1,Blend,0.700684,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_018_wa.jpeg
E19 Smartphone Benchmark,e19_ai_019_wa,AI,0.014450,0.484863,0,0.825684,1,0.791602,1,0.791602,1,Blend,0.825684,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_019_wa.jpeg
E19 Smartphone Benchmark,e19_ai_020_wa,AI,0.157837,0.906250,1,0.978516,1,0.971289,1,0.971289,1,Blend,0.906250,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,"FLUX (Flux LoRA Synthetic Corpus, exact engine unspecified)",Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_020_wa.jpeg
E19 Smartphone Benchmark,e19_ai_021_wa,AI,0.545898,0.497559,0,0.964355,1,0.917676,1,0.917675,1,Blend,0.964355,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_021_wa.jpeg
E19 Smartphone Benchmark,e19_ai_022_wa,AI,0.473145,0.993164,1,0.998535,1,0.997998,1,0.997998,1,Blend,0.993164,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_022_wa.jpeg
E19 Smartphone Benchmark,e19_ai_023_wa,AI,0.717773,0.916504,1,0.909668,1,0.910352,1,0.910352,1,Blend,0.916504,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_023_wa.jpeg
E19 Smartphone Benchmark,e19_ai_024_wa,AI,0.018372,0.763184,1,0.705566,1,0.711328,1,0.711328,1,Blend,0.763184,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_024_wa.jpeg
E19 Smartphone Benchmark,e19_ai_025_wa,AI,0.068787,0.904297,1,0.691895,1,0.713135,1,0.713135,1,Blend,0.904297,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_025_wa.jpeg
E19 Smartphone Benchmark,e19_ai_026_wa,AI,0.013123,0.479004,0,0.656250,1,0.638525,1,0.638525,1,Blend,0.656250,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_026_wa.jpeg
E19 Smartphone Benchmark,e19_ai_027_wa,AI,0.221802,0.856445,1,0.976562,1,0.964551,1,0.964550,1,Blend,0.856445,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_027_wa.jpeg
E19 Smartphone Benchmark,e19_ai_028_wa,AI,0.111633,0.892090,1,0.000000,0,0.089209,0,0.089209,0,Blend,0.000000,0,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_028_wa.jpeg
E19 Smartphone Benchmark,e19_ai_029_wa,AI,0.803223,0.710938,1,0.974609,1,0.948242,1,0.948242,1,Blend,0.710938,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_029_wa.jpeg
E19 Smartphone Benchmark,e19_ai_030_wa,AI,0.016983,0.537109,1,0.815918,1,0.788037,1,0.788037,1,Blend,0.537109,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_030_wa.jpeg
E19 Smartphone Benchmark,e19_ai_031_raw,AI,0.856934,0.814453,1,0.923828,1,0.912891,1,0.912891,1,Blend,0.814453,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_031_raw.png
E19 Smartphone Benchmark,e19_ai_032_raw,AI,0.027908,0.903320,1,0.545410,1,0.581201,1,0.581201,1,Blend,0.903320,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_032_raw.png
E19 Smartphone Benchmark,e19_ai_033_raw,AI,0.995605,0.998047,1,0.998535,1,0.998486,1,0.998486,1,Blend,0.998047,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_033_raw.png
E19 Smartphone Benchmark,e19_ai_034_raw,AI,0.286621,0.354492,0,0.951172,1,0.891504,1,0.891504,1,Blend,0.951172,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_034_raw.png
E19 Smartphone Benchmark,e19_ai_035_raw,AI,0.026459,0.266602,0,0.168823,0,0.178601,0,0.178601,0,Blend,0.266602,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_035_raw.png
E19 Smartphone Benchmark,e19_ai_036_raw,AI,0.000054,0.001004,0,0.000155,0,0.000240,0,0.000240,0,Blend,0.001004,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_036_raw.jpg
E19 Smartphone Benchmark,e19_ai_037_raw,AI,0.744629,0.753418,1,0.973145,1,0.951172,1,0.951172,1,Blend,0.753418,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_037_raw.png
E19 Smartphone Benchmark,e19_ai_038_raw,AI,0.061646,0.943359,1,0.994141,1,0.989063,1,0.989063,1,Blend,0.943359,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_038_raw.png
E19 Smartphone Benchmark,e19_ai_039_raw,AI,0.083008,0.262207,0,0.090576,0,0.107739,0,0.107739,0,Blend,0.262207,0,E20,both_wrong,E20_wrong__E23_wrong,E21_wrong__E23_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_039_raw.png
E19 Smartphone Benchmark,e19_ai_040_raw,AI,0.181396,0.868652,1,0.405762,0,0.452051,0,0.452051,0,Blend,0.405762,0,E21,E20_correct__E21_wrong,E20_correct__E23_wrong,E21_wrong__E23_wrong,Google Gemini (exact underlying model unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_040_raw.png
E19 Smartphone Benchmark,e19_ai_041_raw,AI,0.999023,0.996582,1,1.000000,1,0.999658,1,0.999658,1,Blend,0.996582,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_041_raw.jpg
E19 Smartphone Benchmark,e19_ai_042_raw,AI,0.999512,0.998535,1,0.999512,1,0.999414,1,0.999414,1,Blend,0.998535,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_042_raw.jpg
E19 Smartphone Benchmark,e19_ai_043_raw,AI,0.992188,0.944824,1,0.993652,1,0.988770,1,0.988769,1,Blend,0.944824,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_043_raw.jpg
E19 Smartphone Benchmark,e19_ai_044_raw,AI,0.999023,0.999512,1,0.997559,1,0.997754,1,0.997754,1,Blend,0.999512,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_044_raw.png
E19 Smartphone Benchmark,e19_ai_045_raw,AI,0.935547,0.974121,1,0.969238,1,0.969727,1,0.969726,1,Blend,0.974121,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_045_raw.jpg
E19 Smartphone Benchmark,e19_ai_046_raw,AI,0.999023,0.999512,1,0.998535,1,0.998633,1,0.998633,1,Blend,0.999512,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_046_raw.png
E19 Smartphone Benchmark,e19_ai_047_raw,AI,0.096375,0.451904,0,0.822754,1,0.785669,1,0.785669,1,Blend,0.822754,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_047_raw.jpg
E19 Smartphone Benchmark,e19_ai_048_raw,AI,0.948730,0.991699,1,0.982422,1,0.983350,1,0.983350,1,Blend,0.991699,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_048_raw.png
E19 Smartphone Benchmark,e19_ai_049_raw,AI,0.447510,0.194946,0,0.967285,1,0.890051,1,0.890051,1,Blend,0.967285,1,E21,E20_wrong__E21_correct,E20_wrong__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_049_raw.png
E19 Smartphone Benchmark,e19_ai_050_raw,AI,0.831543,0.985840,1,0.998047,1,0.996826,1,0.996826,1,Blend,0.985840,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_050_raw.png
E19 Smartphone Benchmark,e19_ai_051_raw,AI,0.922852,0.998535,1,0.999512,1,0.999414,1,0.999414,1,Blend,0.998535,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_051_raw.png
E19 Smartphone Benchmark,e19_ai_052_raw,AI,0.999023,1.000000,1,0.999512,1,0.999561,1,0.999561,1,Blend,1.000000,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_052_raw.png
E19 Smartphone Benchmark,e19_ai_053_raw,AI,0.910645,0.972168,1,0.939453,1,0.942725,1,0.942724,1,Blend,0.972168,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_053_raw.jpg
E19 Smartphone Benchmark,e19_ai_054_raw,AI,0.979492,0.939453,1,0.998047,1,0.992188,1,0.992188,1,Blend,0.939453,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_054_raw.jpg
E19 Smartphone Benchmark,e19_ai_055_raw,AI,0.980469,0.935547,1,0.994141,1,0.988281,1,0.988282,1,Blend,0.935547,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_055_raw.png
E19 Smartphone Benchmark,e19_ai_056_raw,AI,0.994141,0.969727,1,0.988770,1,0.986865,1,0.986866,1,Blend,0.969727,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_056_raw.png
E19 Smartphone Benchmark,e19_ai_057_raw,AI,0.982910,0.981445,1,0.979004,1,0.979248,1,0.979248,1,Blend,0.981445,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_057_raw.png
E19 Smartphone Benchmark,e19_ai_058_raw,AI,0.944336,0.987793,1,1.000000,1,0.998779,1,0.998779,1,Blend,0.987793,1,E20,both_correct,E20_correct__E23_correct,E21_correct__E23_correct,Midjourney (exact version unspecified),Synthetic (None),data/e19_smartphone_benchmark/ai/e19_ai_058_raw.png
