image_id,filepath,label,source_dataset,generator,generator_version,device_family,device_model,compression_status,compression_type,jpeg_quality_if_known,derived_from,split,provenance,license,sha256,dhash,ahash
e20_train_02903_sequential_jpeg,images/train/e20_train_02903_sequential_jpeg.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,sequential_jpeg,60,e20_train_02903_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: sequential_jpeg85_jpeg60,Academic Research Use / rawir,5f7630c0181cfd79e0be0ace9f4877eb6262e3b4cdf2ac77f17c83af73b95b37,9bdbcab0b7ad4912,090d0f5e5f7cacdb
e20_train_02903_resize_jpeg_resize,images/train/e20_train_02903_resize_jpeg_resize.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,resize_jpeg_resize,75,e20_train_02903_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: downscale60_jpeg75_upscale,Academic Research Use / rawir,642c075bc4cab7746e96830f2b11951510d0486bcff736628c0136adf3ac60b0,9bdbcab0b7ad4912,090d0f5e5f7cacdb
e20_train_02903_social_media_whatsapp,images/train/e20_train_02903_social_media_whatsapp.jpg,Real,marcosv/rawir (iphonex-samsungs9),none,none,Samsung Galaxy,Galaxy S9,synthetic_compression,social_media_whatsapp,75,e20_train_02903_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/iphonex-samsungs9.zip | transform: whatsapp_simulation_1280px_q75,Academic Research Use / rawir,ed71e3c36ade272d9c4868176eb40df00f8a09e478c380f0078068f9f19966a4,9bdbcab0b7ad4912,090d0f5e5f7cacdb
e20_train_02904_clean,images/train/e20_train_02904_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg,Apache 2.0,5894b3da60e7829726e65cc470bb64943082d83560c323059c7e2e3a58ef8d38,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02904_resize_jpeg,images/train/e20_train_02904_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_02904_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg | transform: resize_75pct_jpeg80,Apache 2.0,1bbe2e6d53f3f4f0ed964fcd6708923f5e3c4ccf8adbe8b4261416daa74e9bea,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02904_moderate_jpeg,images/train/e20_train_02904_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02904_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg | transform: jpeg65_subsampling420,Apache 2.0,7b887d49fa3729f3d12cd5e018e61951aa7cbad4efe5284f1a9517b55e5ed458,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02904_severe_jpeg,images/train/e20_train_02904_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_02904_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg | transform: jpeg40_subsampling420,Apache 2.0,3586ff98ccfa55b7d80c07652838bd104f3c2c4082d21718315c2604a633503f,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02904_sequential_jpeg,images/train/e20_train_02904_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02904_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,c4edd0508fefaa50ecdb217cba28037235e3039106b019db28b9d6751c792f8f,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02904_resize_jpeg_resize,images/train/e20_train_02904_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02904_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,8dc8d6e471c64bd1f60f1a982c3f015da2db3e78fe93a95ae084cfa5dfd3fe6e,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02904_social_media_whatsapp,images/train/e20_train_02904_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02904_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/10615.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,42a56a9d6296459ca0e86a593ab6b6a9fdd276c2ca268ff5e4dddaac019febfe,f4d4d0d9c4307cd8,1e1e7f0c009e1e7c
e20_train_02905_clean,images/train/e20_train_02905_clean.png,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,uncompressed,clean,original,self,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip,RAISE Dataset / Research Only,1a93c88379133364648bc817b15ce612cfd09a37df7bb3a486ec0afa5733bb05,9aa8904c1c100010,00107ef6e4fcfcf8
e20_train_02905_resize_jpeg,images/train/e20_train_02905_resize_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg,80,e20_train_02905_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: resize_75pct_jpeg80,RAISE Dataset / Research Only,08a760e84b806be65011c79b3044d55d863b04a81132d86fcbcb5a1d5d39b649,9aa8904c1c100010,00107ef6e4fcfcf8
e20_train_02905_moderate_jpeg,images/train/e20_train_02905_moderate_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,moderate_jpeg,65,e20_train_02905_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg65_subsampling420,RAISE Dataset / Research Only,46aaac6866954be1e5f9662bc8f6b134061a7c24fc32ab0ffa498b8ab5f1edcf,9aa8904c1c100010,00107ef6e4fcfcf8
e20_train_02905_severe_jpeg,images/train/e20_train_02905_severe_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,severe_jpeg,40,e20_train_02905_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: jpeg40_subsampling420,RAISE Dataset / Research Only,dee56273f1f8a6e4d27cead08bbd2bcfdd9e05b78c53b0ce39d112f9747c1a85,9aa8904c1c500010,00107ef6e4fcfcf8
e20_train_02905_sequential_jpeg,images/train/e20_train_02905_sequential_jpeg.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,sequential_jpeg,60,e20_train_02905_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: sequential_jpeg85_jpeg60,RAISE Dataset / Research Only,5538eb4e4d90eb48ef7bfaec1bcd1da111e20ebcb67712d873346dc6a2338aaa,9aa8904c1c100010,00107ef6e4fcfcf8
e20_train_02905_resize_jpeg_resize,images/train/e20_train_02905_resize_jpeg_resize.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,resize_jpeg_resize,75,e20_train_02905_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: downscale60_jpeg75_upscale,RAISE Dataset / Research Only,d12b9e28c12ef1d30deb37ee01077de00917e6420ffbf95331ec8169dc49cb4f,9aa8904c1c100010,00107ef6e4fcfcf8
e20_train_02905_social_media_whatsapp,images/train/e20_train_02905_social_media_whatsapp.jpg,Real,GRIP Unina (real_RAISE_1k),none,none,Nikon DSLR,Nikon D7000 / D90,synthetic_compression,social_media_whatsapp,75,e20_train_02905_clean,train,https://www.grip.unina.it/download/prog/DMimageDetection/real_RAISE_1k.zip | transform: whatsapp_simulation_1280px_q75,RAISE Dataset / Research Only,50cfd7fda6839e65cdb756b0ca45afe2d95f2cea2bffc711c31ead7f44eb9754,9aa8904c1c100010,00107ef6e4fcfcf8
e20_train_02906_clean,images/train/e20_train_02906_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg,Apache 2.0,a4955457dd24b84f76135141625966c8110d9954df84a0495747b92f669057ff,b0982c666276f079,fefc96ba38103818
e20_train_02906_resize_jpeg,images/train/e20_train_02906_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_02906_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg | transform: resize_75pct_jpeg80,Apache 2.0,931cbab51fa5fac40c6c7d909b80d7bba145feb759e6dbd35d9422d6bdfdf373,b0982c666276f079,fefc96ba38103818
e20_train_02906_moderate_jpeg,images/train/e20_train_02906_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02906_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg | transform: jpeg65_subsampling420,Apache 2.0,53f7cb1de9312c69b561f220bfbf5651216215babc4e7aaccdebe54c46395147,b0982c666276f079,fefc96ba38103818
e20_train_02906_severe_jpeg,images/train/e20_train_02906_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_02906_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg | transform: jpeg40_subsampling420,Apache 2.0,34eacbcfc3d6904ad343bf65deb1795f88971b65fde27fa4c72f39d8c83a1719,b0982c666276f079,fefc96ba38103818
e20_train_02906_sequential_jpeg,images/train/e20_train_02906_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02906_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,21a92c63e6621bfa70c902d04bdee3305a9962e78ecfe33d02397a626e6e7e4a,b0982c666276f079,fefc96ba38103818
e20_train_02906_resize_jpeg_resize,images/train/e20_train_02906_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02906_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,daad887a6982b92f5c78c87916db4c92ebe16f666c0450d2b52f46e48c81c76f,b0982c666276f079,fefc96ba38103818
e20_train_02906_social_media_whatsapp,images/train/e20_train_02906_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02906_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/797.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,cf476412b14c52965ed55cdc61d59bb804c98c0d65099c3b561af1e5a817763b,b0982c666276f079,fefc96ba38103818
e20_train_02907_clean,images/train/e20_train_02907_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg,Apache 2.0,98c1e9cd1234427188ce651ed42d2d97b7c9277d3d065e397d4f2f5038ef9e9c,e88b930307274ffc,7ee1c3c1c181a11c
e20_train_02907_resize_jpeg,images/train/e20_train_02907_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg,80,e20_train_02907_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg | transform: resize_75pct_jpeg80,Apache 2.0,8550fbcf35175d33a97cd90af4ceeabdae5f350ffc93867553ea2bd83c085847,e88b930307274ff8,7ee1c3c1c181a11c
e20_train_02907_moderate_jpeg,images/train/e20_train_02907_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02907_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg | transform: jpeg65_subsampling420,Apache 2.0,47f0772b7ebc734f2810d92dc87c029991749aea883369d89aed85863921aacb,e88b930307274ffc,7ee1c3c1c181a11c
e20_train_02907_severe_jpeg,images/train/e20_train_02907_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,severe_jpeg,40,e20_train_02907_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg | transform: jpeg40_subsampling420,Apache 2.0,d45d04a7e5114b4705105e6d52ae7b669594257aa67809ba3fbacc367fc6b195,e88b930307274ff8,7ee1c3c1c181a11c
e20_train_02907_sequential_jpeg,images/train/e20_train_02907_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02907_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,cb2ad1faeaaac3a3234e8ae9d696292c149b48345b8e2882bdfa6b7cb8ab3e5b,e88b930307274ffc,7ee1c3c1c181a11c
e20_train_02907_resize_jpeg_resize,images/train/e20_train_02907_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02907_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,20ff61e6fdb1a41a0344be6584f66422fab6711495f19d6d63f52a208e024247,e88b930307274ffc,7ee1c3c1c181a11c
e20_train_02907_social_media_whatsapp,images/train/e20_train_02907_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,Stable Diffusion,SD-3.5 / SDXL,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02907_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_sd/2820.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,3f9ccec8ffc9aec3530efbbaf825b67d7a6612e5281ddb3d1c275ff2bd8b70fb,e88b930307274ffc,7ee1c3c1c181a11c
e20_train_02908_clean,images/train/e20_train_02908_clean.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,camera_original,clean,original,self,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg,Apache 2.0,2804ffd9854b970be25a69853c20abe04a64dc6ffe33c734d89603dc7d1231f5,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02908_resize_jpeg,images/train/e20_train_02908_resize_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg,80,e20_train_02908_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg | transform: resize_75pct_jpeg80,Apache 2.0,c482a01916dc69e59bba651f22d3af2797dc5d422a4633d12006496953676385,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02908_moderate_jpeg,images/train/e20_train_02908_moderate_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,moderate_jpeg,65,e20_train_02908_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg | transform: jpeg65_subsampling420,Apache 2.0,37530258d5d090d2e3056e38c55fc8d9ceb70dca309bbb7be6f108e9b5e66816,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02908_severe_jpeg,images/train/e20_train_02908_severe_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,severe_jpeg,40,e20_train_02908_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg | transform: jpeg40_subsampling420,Apache 2.0,9d0790c3d18ac11b916a3732d375bb4f0c45ce3a25cb1259586cac3bff8328cb,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02908_sequential_jpeg,images/train/e20_train_02908_sequential_jpeg.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,sequential_jpeg,60,e20_train_02908_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg | transform: sequential_jpeg85_jpeg60,Apache 2.0,1e1731db1b5ee03ee8d9384951c0cfd1fcf6f328830f587ba0e884db6cbb1e12,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02908_resize_jpeg_resize,images/train/e20_train_02908_resize_jpeg_resize.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,resize_jpeg_resize,75,e20_train_02908_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg | transform: downscale60_jpeg75_upscale,Apache 2.0,faa3263e9d6d1f719cbe0613369e37d64fcd1aecd0000f34ce9d6415f7c61333,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02908_social_media_whatsapp,images/train/e20_train_02908_social_media_whatsapp.jpg,AI,data-is-better-together/open-image-preferences-v1,FLUX.1 [dev],Flux.1-dev,none,none,synthetic_compression,social_media_whatsapp,75,e20_train_02908_clean,train,https://huggingface.co/datasets/data-is-better-together/open-image-preferences-v1/resolve/main/image_quality_dev/6337.jpg | transform: whatsapp_simulation_1280px_q75,Apache 2.0,f7c7d805563f218542c993fc8699c77044dc9d3e05934c68d0276990ac4e597a,c0e0e0f0f8fcf6fe,20383c3e1e0e0000
e20_train_02909_clean,images/train/e20_train_02909_clean.png,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,uncompressed,clean,original,self,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip,Academic Research Use / rawir,dde2ad14e0bea7365379e044c55e58cf50baa24c92ece557c84443a1197f1abb,8899d99499032522,fcfce84040c0f0f0
e20_train_02909_resize_jpeg,images/train/e20_train_02909_resize_jpeg.jpg,Real,marcosv/rawir (vivo-x90),none,none,Vivo,Vivo X90,synthetic_compression,resize_jpeg,80,e20_train_02909_clean,train,https://huggingface.co/datasets/marcosv/rawir/resolve/main/vivo-x90.zip | transform: resize_75pct_jpeg80,Academic Research Use / rawir,e11b5f616c2d92ff847abba472630f7b2cb181a763932c77d8f85ff52397e3ce,8899d99499032522,fcfce84040c0f0f0
